web-scraper-order,web-scraper-start-url,Name,Rating,Comment
1609041867-126,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Ulysia,3,"I’m not a fan of this new iPhone 12 thought it’ll be bigger or the same size as my iPhone XR. Also I do not like the way the camera take selfie’s. I should have just kept my XR to be honest. I was told
It’ll be the same size and it is not so I’m having a hard time liking this iPhone. "
1609041867-797,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Ritter7,5,"I like the solid feel and the outstanding color display of the Iphone 12. Transitioning from the Iphone 8. I like the squared off and solid feel of the phone compared to the Iphone 8's rounded off edges.
Just an outstanding upgrade!!!! "
1609041867-667,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,JanK14,1,"Be careful when you set up your phone. Even though my old setting didn’t use data, this phone didn’t use those settings. I started on WiFi but left my house, not realizing apps were running in the background. Used 90 GB of Data!!!! Wiped out the family. :-( 
"
1609041867-475,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,BigAI,5,"My wife loves her new I-phone 12. The visual displays are vivid and substantially larger than her previous I-phone 7, but the phone itself is essentially the same size. The process of buying and setting up the replacement phone was lengthy, but worthwhile in the end. 
"
1609041867-864,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Btyler,5,"I have been a long time user of Android devices, but this purchase has been well worth the switch. Though it took a little getting used to, this phone is great and the operating system is very fast and user friendly. I highly recommend the 12, whether it be for work or pleasure. 
"
1609041867-911,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Isaac039,5,"Best iPhone yet. I debated on the size. In truth I probably wanted one sized between the 12 and 12 mini. But I’m glad I didn’t go with the mini. Display is awesome and reception seems better than the 8 I have. And the blue color is glorious. 
"
1609041867-444,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,rist,4,"Love the phone and the features. It was just what I needed to replace an older unit that was no longer working well. My only reason for not giving it 5 stars was the phone did not come with a plug in for the charger cord and I hade to go out and purchase one. Would have been nice to know up front. 
"
1609041867-558,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Sunnyslady,5,"I bought this phone for my granddaughter as a graduation gift. She is graduating from college this semester. She loved the phone, finding it easy to move files from her old iPhone 7. She loved the green color and features of the iPhone 12. 
"
1609041867-691,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,SpeedyD,4,"Enjoying new phone. Increased speed to bring sites up nice. Everything in old calendar didn’t transfer. Have had two instances when someone called and could not hear me answer. Sleep button hard to press at times. 
"
1609041867-581,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Jrad8888,5,"The only noticeable difference between the 12 and my old X is the camera, especially the night vision. This phone really takes amazing beautiful photos. Aside from that though it’s really not much different then my X. 
"
1609041867-205,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Hbretired,5,"Upgraded from iPhone 8 to IPhone 12 so I had lots to get used to. iCloud back up was easy and successful. Quick responses and battery is lasting almost two days. Screen is very easy to read indoors or out. Once i got familiar with no home button I am very happy with access and over apps. 
"
1609041867-327,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Ameans237,4,"Great iPhone; love the size and feel of the phone. Took me a few days to get acquainted with the new features, but I really like it. Sometimes my service slows up so much that I can’t get any WiFi or internet reception. I still would recommend. 
"
1609041867-51,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Yashwanth,5,"OLED screen and higher resolution just makes this the best iPhone. For an average user iPhone 12 is a wise choice compared to the pro version. Unless you really need the telephoto and Lidar sensors, this is the bang for the buck. 
"
1609041867-584,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Marspa,4,"The phone is for my son and he is enjoying it. The deal of getting a $350 bill credit is good. The problem is Apple should have included a charger for the phone. I enjoy Samsung for myself but don't need an upgrade yet. I am enjoying my Galaxy S10 Plus. 
"
1609041867-429,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,MC50,2,"Not impressed with any of this. My phone wouldn’t activate. It took two attempts by ATT to fix the situation and now I’m still not connected to 5G. And this phone is really glitchy about connecting to my AirPods and other Bluetooth devices 
"
1609041867-625,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Steve 953,5,"So far so good. Transition from old phone was seamless and couldn’t have been more straightforward. The performance of this new phone is as advertised and a big upgrade. Shipping was also a breeze. 
"
1609041867-765,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,North ,2,"Save your money. I bought this because my daughter needed a new phone. No headphones. Nothing much has changed from the iPhone 11 except the camera and it’s 5G. Dear Apple, focus on battery life and performance. 
"
1609041867-931,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Caffed out,5,"A little hard to know just how much faster this new phone is. Where I live doesn't yet have 5G, so there is that. It's coming soon, I've been told. But as a phone, I like it. Beautiful blue color and it feels good in my hand. 
"
1609041867-589,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,readytoretire,5,"This is the first time to own a white iPhone but I also bought a black case to cover it. Why? I don't know. I like the face ID which takes all sides of my face this time. I can feel it is much fast to turn on the phone this time. It is really amazing. 
"
1609041867-333,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Adam,5,"Pros: Very fast and screen is very impressive. Handles all my mobile gaming without issue.
Cons: Preferred models with a 3.5mm headphone jack. Also doesn’t come with charger outlet! 
"
1609041867-232,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Derek B,5,"I have owned dozens of phones. This phone covers all the bases. Great easy to use features. Fantastic camera and long lasting battery. And phone is just the right size. 
"
1609041867-534,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,MRrs Scott,5,"I loved my XR, so upgraded to the 12. I love this phone as so quick and easy to use. I love the fact that I got 2 year warranty through John Lewis rather than standard 1 year. Love the colour to. I love these products so very happy with purchase. 
"
1609041867-994,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Opsimath,5,"Very impressive. Have had it only 5 days but find it easy to use. Transfer of apps, photos, etc. was done just by place my old phone next to the iPhone 12. Saw 5G on the screen for the first time. Expensive compared to comparable Android phones. 
"
1609041867-355,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Randi AK,2,"Very nice phone. Fell out my daughters pocket as she was picking up trash on the ground, may a foot drop, and shattered the back of the phone. Thankfully the screen didn’t break, but with all the technology, why is the back such a sensitive glass still? 
"
1609041867-58,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Oscar,5,"So far phone is very nice. Sleek, face recognition & no home screens are a welcome update. Salesman was/is terrific!!! Knowledgeable, professional and a nice person. Would purchase phone from this salesman again at Best Buy 
"
1609041867-452,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Robert ,3.5,"Pros: It’s apple they make using their devices easy and interesting you can’t do anything wrong on them. If you open a wrong page you just hit the home button and your back to the start.
Cons: Bigger screens cheaper price "
1609041867-1020,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Kassamba,4,"It’s ok. I feel like it’s a step down from my xsmax. It I love the design. Love the color. I realize that sometimes I have problems with the internet which never happens with the xsmax. Otherwise I love it. 
"
1609041867-593,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Dave T,5,"I was just entering my retirement and treated myself to the new IPhone 12. I love it. Great size. Great Battery Life and brilliant photos. Good choice I'm very happy. 
"
1609041867-71,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,rainy106,5,"Great phone, but I notice very little difference in functionality and design from my iPhone X. If you’re wanting a completely different phone from previous iPhones, you’ll likely be very disappointed! Still, I’m very pleased so far as I have always loved my iPhones. 
"
1609041867-289,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Caseholic,5,"So my daughter had the phone for about a week and a half and a new update happened. It completely froze her phone. Couldn’t even power it off. Took care of the issue after several attempts. No problems since. Fingers crossed. 
"
1609041867-906,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,SandMan44,4,"Like the features of the phone. Very well designed of the Home Screen. Was an Android user for a long time. Nice change of phone. The camera is great and it very well in midday and at dawn to take pictures. 
"
1609041867-773,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,AuntBea,5,"The 5G was the reason I upgraded to this phone instead of the SE. It was worth it. There is a noticeable difference in speed. Other features are a upgrade as well like the OLED screen. Overall id recommend it to friends and family. 
"
1609041867-66,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Shannon7,5,"Updated from an iPhone X and I love this phone! Screen quality is excellent, it’s fast, and I love the camera. The new design is also much easier to hold. I have it in green and it’s gorgeous. Apple you did it again! 
"
1609041867-976,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Bohdi,5,"This is the best iPhone Apple has ever made. And, it's great not just because of the camera, which is pretty cool. It is very ergonomic, and the swipe features are quick, accurate, and simple. Screen clarity is tremendous. 
"
1609041867-137,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,kat_sia,4,"It was as advertised. Great working phone. It does have a few scratches on the screen but many of the scratches were on the screen protector. Functionality is excellent. Overall a good bargain. 
"
1609041867-15,https://www.google.com/shopping/product/16710952962648039469/reviews?stick=H4sIAAAAAAAAAOPgEhIxNDM3NLA0NbI0MzIzsTAwtjQxs1zEqpIZkJGfl6pgaAREFu5OCk45pakKugqOBQU5INrX3cvVGADJXBYAPwAAAA&q=iPhone+12+128GB+Blue+-+Apple+-+MGJE3&kgs=d2cf568fecb2738c&shndl=-1&entrypoint=sh/x/shopping&sa=X&ved=2ahUKEwiZkI3ZjuvtAhX4_XMBHUbzC60QvCR6BAgEEFQ,Lancy,4,"Phone is smaller than my eight so it’s taking a little longer to get used to, also taking time to get used to no home button. Had to look up how to screenshot shot. But sound is great pictures are great my husband is loving the mini. 
"
